"","id_test","accepted_binomial","EUNIS_name","original_name","contributor_name","contributor_email","Cocontributors","collection_year","doi","collection_site","collection_country","iso_code","latitude","longitude","coordinate_accuracy","storage","substrate","experiment_length","scarification","stratification","other_treatments","water_potential","photoperiod","light_quality","T_day","T_night","seeds_sown","seeds_germinated"
"69",1933,"Euphorbia dendroides","Euphorbia dendroides","Euphorbia dendroides","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2013","10.1002/ece3.5535","Palermo|Mt. Pellegrino","Italy","IT","38.18333333",13.33333333,10000,"stored_22±2°C;50%RH_50 days","paper","30","none","none","none",0,"0","none",8,8,100,17
"70",1899,"Euphorbia amygdaloides","Euphorbia amygdaloides","Euphorbia amygdaloides","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2013","10.1002/ece3.5535","Palermo|Petralia Sottana|P.no di Farina (Madonie mountains)","Italy","IT","37.85",14.06666667,10000,"stored_22±2°C;50%RH_50 days","paper","30","none","none","none",0,"0","none",20,8,100,56
"71",1910,"Euphorbia dendroides","Euphorbia dendroides","Euphorbia dendroides","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2013","10.1002/ece3.5535","Palermo|Mt. Pellegrino","Italy","IT","38.18333333",13.33333333,10000,"fresh_22±2°C;50%RH_1 month","paper","30","none","none","none",0,"0","none",10,10,100,14
"72",1931,"Euphorbia dendroides","Euphorbia dendroides","Euphorbia dendroides","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2013","10.1002/ece3.5535","Palermo|Mt. Pellegrino","Italy","IT","38.18333333",13.33333333,10000,"stored_22±2°C;50%RH_50 days","paper","30","none","none","none",0,"12","white",25,8,100,85
"73",1906,"Euphorbia dendroides","Euphorbia dendroides","Euphorbia dendroides","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2013","10.1002/ece3.5535","Palermo|Mt. Pellegrino","Italy","IT","38.18333333",13.33333333,10000,"fresh_22±2°C;50%RH_1 month","paper","30","none","none","none",0,"12","white",25,25,100,22
"74",1927,"Euphorbia dendroides","Euphorbia dendroides","Euphorbia dendroides","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2013","10.1002/ece3.5535","Palermo|Mt. Pellegrino","Italy","IT","38.18333333",13.33333333,10000,"stored_22±2°C;50%RH_50 days","paper","30","none","none","none",0,"0","none",30,30,100,29
"75",1894,"Euphorbia amygdaloides","Euphorbia amygdaloides","Euphorbia amygdaloides","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2013","10.1002/ece3.5535","Palermo|Petralia Sottana|P.no di Farina (Madonie mountains)","Italy","IT","37.85",14.06666667,10000,"stored_22±2°C;50%RH_50 days","paper","30","none","none","none",0,"12","white",20,8,100,48
"76",1925,"Euphorbia dendroides","Euphorbia dendroides","Euphorbia dendroides","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2013","10.1002/ece3.5535","Palermo|Mt. Pellegrino","Italy","IT","38.18333333",13.33333333,10000,"stored_22±2°C;50%RH_50 days","paper","30","none","none","none",0,"0","none",20,20,100,95
"77",1926,"Euphorbia dendroides","Euphorbia dendroides","Euphorbia dendroides","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2013","10.1002/ece3.5535","Palermo|Mt. Pellegrino","Italy","IT","38.18333333",13.33333333,10000,"stored_22±2°C;50%RH_50 days","paper","30","none","none","none",0,"0","none",25,25,100,92
"78",1896,"Euphorbia amygdaloides","Euphorbia amygdaloides","Euphorbia amygdaloides","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2013","10.1002/ece3.5535","Palermo|Petralia Sottana|P.no di Farina (Madonie mountains)","Italy","IT","37.85",14.06666667,10000,"stored_22±2°C;50%RH_50 days","paper","30","none","none","none",0,"12","white",30,8,100,1
"79",1920,"Euphorbia dendroides","Euphorbia dendroides","Euphorbia dendroides","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2013","10.1002/ece3.5535","Palermo|Mt. Pellegrino","Italy","IT","38.18333333",13.33333333,10000,"stored_22±2°C;50%RH_50 days","paper","30","none","none","none",0,"12","white",25,25,100,91
"80",1921,"Euphorbia dendroides","Euphorbia dendroides","Euphorbia dendroides","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2013","10.1002/ece3.5535","Palermo|Mt. Pellegrino","Italy","IT","38.18333333",13.33333333,10000,"stored_22±2°C;50%RH_50 days","paper","30","none","none","none",0,"12","white",30,30,100,10
"81",1930,"Euphorbia dendroides","Euphorbia dendroides","Euphorbia dendroides","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2013","10.1002/ece3.5535","Palermo|Mt. Pellegrino","Italy","IT","38.18333333",13.33333333,10000,"stored_22±2°C;50%RH_50 days","paper","30","none","none","none",0,"12","white",20,8,100,89
"82",1874,"Euphorbia amygdaloides","Euphorbia amygdaloides","Euphorbia amygdaloides","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2013","10.1002/ece3.5535","Palermo|Petralia Sottana|P.no di Farina (Madonie mountains)","Italy","IT","37.85",14.06666667,10000,"fresh_22±2°C;50%RH_1 month","paper","30","none","none","none",0,"0","none",5,5,100,0
"83",1905,"Euphorbia dendroides","Euphorbia dendroides","Euphorbia dendroides","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2013","10.1002/ece3.5535","Palermo|Mt. Pellegrino","Italy","IT","38.18333333",13.33333333,10000,"fresh_22±2°C;50%RH_1 month","paper","30","none","none","none",0,"12","white",20,20,100,83
"84",1868,"Euphorbia amygdaloides","Euphorbia amygdaloides","Euphorbia amygdaloides","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2013","10.1002/ece3.5535","Palermo|Petralia Sottana|P.no di Farina (Madonie mountains)","Italy","IT","37.85",14.06666667,10000,"fresh_22±2°C;50%RH_1 month","paper","30","none","none","none",0,"12","white",5,5,100,0
"85",1900,"Euphorbia amygdaloides","Euphorbia amygdaloides","Euphorbia amygdaloides","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2013","10.1002/ece3.5535","Palermo|Petralia Sottana|P.no di Farina (Madonie mountains)","Italy","IT","37.85",14.06666667,10000,"stored_22±2°C;50%RH_50 days","paper","30","none","none","none",0,"0","none",25,8,100,30
"86",1922,"Euphorbia dendroides","Euphorbia dendroides","Euphorbia dendroides","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2013","10.1002/ece3.5535","Palermo|Mt. Pellegrino","Italy","IT","38.18333333",13.33333333,10000,"stored_22±2°C;50%RH_50 days","paper","30","none","none","none",0,"0","none",5,5,100,0
"87",1884,"Euphorbia amygdaloides","Euphorbia amygdaloides","Euphorbia amygdaloides","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2013","10.1002/ece3.5535","Palermo|Petralia Sottana|P.no di Farina (Madonie mountains)","Italy","IT","37.85",14.06666667,10000,"stored_22±2°C;50%RH_50 days","paper","30","none","none","none",0,"12","white",25,25,100,0
"88",1889,"Euphorbia amygdaloides","Euphorbia amygdaloides","Euphorbia amygdaloides","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2013","10.1002/ece3.5535","Palermo|Petralia Sottana|P.no di Farina (Madonie mountains)","Italy","IT","37.85",14.06666667,10000,"stored_22±2°C;50%RH_50 days","paper","30","none","none","none",0,"0","none",20,20,100,1
"89",1924,"Euphorbia dendroides","Euphorbia dendroides","Euphorbia dendroides","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2013","10.1002/ece3.5535","Palermo|Mt. Pellegrino","Italy","IT","38.18333333",13.33333333,10000,"stored_22±2°C;50%RH_50 days","paper","30","none","none","none",0,"0","none",15,15,100,95
"90",1876,"Euphorbia amygdaloides","Euphorbia amygdaloides","Euphorbia amygdaloides","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2013","10.1002/ece3.5535","Palermo|Petralia Sottana|P.no di Farina (Madonie mountains)","Italy","IT","37.85",14.06666667,10000,"fresh_22±2°C;50%RH_1 month","paper","30","none","none","none",0,"0","none",15,15,100,17
"91",1935,"Euphorbia dendroides","Euphorbia dendroides","Euphorbia dendroides","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2013","10.1002/ece3.5535","Palermo|Mt. Pellegrino","Italy","IT","38.18333333",13.33333333,10000,"stored_22±2°C;50%RH_50 days","paper","30","none","none","none",0,"0","none",20,8,100,94
"92",1895,"Euphorbia amygdaloides","Euphorbia amygdaloides","Euphorbia amygdaloides","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2013","10.1002/ece3.5535","Palermo|Petralia Sottana|P.no di Farina (Madonie mountains)","Italy","IT","37.85",14.06666667,10000,"stored_22±2°C;50%RH_50 days","paper","30","none","none","none",0,"12","white",25,8,100,16
"93",1913,"Euphorbia dendroides","Euphorbia dendroides","Euphorbia dendroides","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2013","10.1002/ece3.5535","Palermo|Mt. Pellegrino","Italy","IT","38.18333333",13.33333333,10000,"fresh_22±2°C;50%RH_1 month","paper","30","none","none","none",0,"0","none",25,25,100,28
"94",1872,"Euphorbia amygdaloides","Euphorbia amygdaloides","Euphorbia amygdaloides","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2013","10.1002/ece3.5535","Palermo|Petralia Sottana|P.no di Farina (Madonie mountains)","Italy","IT","37.85",14.06666667,10000,"fresh_22±2°C;50%RH_1 month","paper","30","none","none","none",0,"12","white",25,25,100,0
"95",1898,"Euphorbia amygdaloides","Euphorbia amygdaloides","Euphorbia amygdaloides","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2013","10.1002/ece3.5535","Palermo|Petralia Sottana|P.no di Farina (Madonie mountains)","Italy","IT","37.85",14.06666667,10000,"stored_22±2°C;50%RH_50 days","paper","30","none","none","none",0,"0","none",15,8,100,37
"96",1877,"Euphorbia amygdaloides","Euphorbia amygdaloides","Euphorbia amygdaloides","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2013","10.1002/ece3.5535","Palermo|Petralia Sottana|P.no di Farina (Madonie mountains)","Italy","IT","37.85",14.06666667,10000,"fresh_22±2°C;50%RH_1 month","paper","30","none","none","none",0,"0","none",20,20,100,4
"97",1929,"Euphorbia dendroides","Euphorbia dendroides","Euphorbia dendroides","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2013","10.1002/ece3.5535","Palermo|Mt. Pellegrino","Italy","IT","38.18333333",13.33333333,10000,"stored_22±2°C;50%RH_50 days","paper","30","none","none","none",0,"12","white",15,8,100,92
"98",1883,"Euphorbia amygdaloides","Euphorbia amygdaloides","Euphorbia amygdaloides","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2013","10.1002/ece3.5535","Palermo|Petralia Sottana|P.no di Farina (Madonie mountains)","Italy","IT","37.85",14.06666667,10000,"stored_22±2°C;50%RH_50 days","paper","30","none","none","none",0,"12","white",20,20,100,1
"99",1932,"Euphorbia dendroides","Euphorbia dendroides","Euphorbia dendroides","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2013","10.1002/ece3.5535","Palermo|Mt. Pellegrino","Italy","IT","38.18333333",13.33333333,10000,"stored_22±2°C;50%RH_50 days","paper","30","none","none","none",0,"12","white",30,8,100,58
"100",1871,"Euphorbia amygdaloides","Euphorbia amygdaloides","Euphorbia amygdaloides","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2013","10.1002/ece3.5535","Palermo|Petralia Sottana|P.no di Farina (Madonie mountains)","Italy","IT","37.85",14.06666667,10000,"fresh_22±2°C;50%RH_1 month","paper","30","none","none","none",0,"12","white",20,20,100,2
"101",1878,"Euphorbia amygdaloides","Euphorbia amygdaloides","Euphorbia amygdaloides","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2013","10.1002/ece3.5535","Palermo|Petralia Sottana|P.no di Farina (Madonie mountains)","Italy","IT","37.85",14.06666667,10000,"fresh_22±2°C;50%RH_1 month","paper","30","none","none","none",0,"0","none",25,25,100,1
"102",1880,"Euphorbia amygdaloides","Euphorbia amygdaloides","Euphorbia amygdaloides","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2013","10.1002/ece3.5535","Palermo|Petralia Sottana|P.no di Farina (Madonie mountains)","Italy","IT","37.85",14.06666667,10000,"stored_22±2°C;50%RH_50 days","paper","30","none","none","none",0,"12","white",5,5,100,0
"103",1881,"Euphorbia amygdaloides","Euphorbia amygdaloides","Euphorbia amygdaloides","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2013","10.1002/ece3.5535","Palermo|Petralia Sottana|P.no di Farina (Madonie mountains)","Italy","IT","37.85",14.06666667,10000,"stored_22±2°C;50%RH_50 days","paper","30","none","none","none",0,"12","white",10,10,100,0
"104",1914,"Euphorbia dendroides","Euphorbia dendroides","Euphorbia dendroides","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2013","10.1002/ece3.5535","Palermo|Mt. Pellegrino","Italy","IT","38.18333333",13.33333333,10000,"fresh_22±2°C;50%RH_1 month","paper","30","none","none","none",0,"0","none",30,30,100,1
"105",1870,"Euphorbia amygdaloides","Euphorbia amygdaloides","Euphorbia amygdaloides","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2013","10.1002/ece3.5535","Palermo|Petralia Sottana|P.no di Farina (Madonie mountains)","Italy","IT","37.85",14.06666667,10000,"fresh_22±2°C;50%RH_1 month","paper","30","none","none","none",0,"12","white",15,15,100,0
"106",1901,"Euphorbia amygdaloides","Euphorbia amygdaloides","Euphorbia amygdaloides","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2013","10.1002/ece3.5535","Palermo|Petralia Sottana|P.no di Farina (Madonie mountains)","Italy","IT","37.85",14.06666667,10000,"stored_22±2°C;50%RH_50 days","paper","30","none","none","none",0,"0","none",30,8,100,4
"107",1903,"Euphorbia dendroides","Euphorbia dendroides","Euphorbia dendroides","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2013","10.1002/ece3.5535","Palermo|Mt. Pellegrino","Italy","IT","38.18333333",13.33333333,10000,"fresh_22±2°C;50%RH_1 month","paper","30","none","none","none",0,"12","white",10,10,100,15
"108",1886,"Euphorbia amygdaloides","Euphorbia amygdaloides","Euphorbia amygdaloides","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2013","10.1002/ece3.5535","Palermo|Petralia Sottana|P.no di Farina (Madonie mountains)","Italy","IT","37.85",14.06666667,10000,"stored_22±2°C;50%RH_50 days","paper","30","none","none","none",0,"0","none",5,5,100,0
"109",1936,"Euphorbia dendroides","Euphorbia dendroides","Euphorbia dendroides","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2013","10.1002/ece3.5535","Palermo|Mt. Pellegrino","Italy","IT","38.18333333",13.33333333,10000,"stored_22±2°C;50%RH_50 days","paper","30","none","none","none",0,"0","none",25,8,100,92
"110",1875,"Euphorbia amygdaloides","Euphorbia amygdaloides","Euphorbia amygdaloides","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2013","10.1002/ece3.5535","Palermo|Petralia Sottana|P.no di Farina (Madonie mountains)","Italy","IT","37.85",14.06666667,10000,"fresh_22±2°C;50%RH_1 month","paper","30","none","none","none",0,"0","none",10,10,100,1
"111",1890,"Euphorbia amygdaloides","Euphorbia amygdaloides","Euphorbia amygdaloides","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2013","10.1002/ece3.5535","Palermo|Petralia Sottana|P.no di Farina (Madonie mountains)","Italy","IT","37.85",14.06666667,10000,"stored_22±2°C;50%RH_50 days","paper","30","none","none","none",0,"0","none",25,25,100,0
"112",1912,"Euphorbia dendroides","Euphorbia dendroides","Euphorbia dendroides","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2013","10.1002/ece3.5535","Palermo|Mt. Pellegrino","Italy","IT","38.18333333",13.33333333,10000,"fresh_22±2°C;50%RH_1 month","paper","30","none","none","none",0,"0","none",20,20,100,82
"113",1897,"Euphorbia amygdaloides","Euphorbia amygdaloides","Euphorbia amygdaloides","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2013","10.1002/ece3.5535","Palermo|Petralia Sottana|P.no di Farina (Madonie mountains)","Italy","IT","37.85",14.06666667,10000,"stored_22±2°C;50%RH_50 days","paper","30","none","none","none",0,"0","none",8,8,100,0
"114",1869,"Euphorbia amygdaloides","Euphorbia amygdaloides","Euphorbia amygdaloides","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2013","10.1002/ece3.5535","Palermo|Petralia Sottana|P.no di Farina (Madonie mountains)","Italy","IT","37.85",14.06666667,10000,"fresh_22±2°C;50%RH_1 month","paper","30","none","none","none",0,"12","white",10,10,100,0
"115",1882,"Euphorbia amygdaloides","Euphorbia amygdaloides","Euphorbia amygdaloides","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2013","10.1002/ece3.5535","Palermo|Petralia Sottana|P.no di Farina (Madonie mountains)","Italy","IT","37.85",14.06666667,10000,"stored_22±2°C;50%RH_50 days","paper","30","none","none","none",0,"12","white",15,15,100,0
"116",1891,"Euphorbia amygdaloides","Euphorbia amygdaloides","Euphorbia amygdaloides","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2013","10.1002/ece3.5535","Palermo|Petralia Sottana|P.no di Farina (Madonie mountains)","Italy","IT","37.85",14.06666667,10000,"stored_22±2°C;50%RH_50 days","paper","30","none","none","none",0,"0","none",30,30,100,0
"117",1911,"Euphorbia dendroides","Euphorbia dendroides","Euphorbia dendroides","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2013","10.1002/ece3.5535","Palermo|Mt. Pellegrino","Italy","IT","38.18333333",13.33333333,10000,"fresh_22±2°C;50%RH_1 month","paper","30","none","none","none",0,"0","none",15,15,100,80
"118",1888,"Euphorbia amygdaloides","Euphorbia amygdaloides","Euphorbia amygdaloides","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2013","10.1002/ece3.5535","Palermo|Petralia Sottana|P.no di Farina (Madonie mountains)","Italy","IT","37.85",14.06666667,10000,"stored_22±2°C;50%RH_50 days","paper","30","none","none","none",0,"0","none",15,15,100,1
"119",1904,"Euphorbia dendroides","Euphorbia dendroides","Euphorbia dendroides","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2013","10.1002/ece3.5535","Palermo|Mt. Pellegrino","Italy","IT","38.18333333",13.33333333,10000,"fresh_22±2°C;50%RH_1 month","paper","30","none","none","none",0,"12","white",15,15,100,84
