id_test,accepted_binomial,EUNIS_name,original_name,contributor_name,contributor_email,cocontributors,doi,collection_year,collection_site,collection_country,iso_code,latitude,longitude,coordinate_accuracy,storage,substrate,experiment_length,scarification,stratification,other_treatments,water_potential,photoperiod,light_quality,T_day,T_night,seeds_sown,seeds_germinated,changed,scar_bin,strat_bin,light,temperature,alternating,group
3148,Cistus salviifolius,Cistus salviifolius,Cistus salviifolius,"","","",10.1007/s11258-013-0264-0,nd,"Iberian Peninsula (from Sierra de Gredos to Sierra de Guadarrama, Central Spain)",Spain,ES,40.18416667,-5.334166667,1000,stored_room costoreditions,paper,60,none,none,none,0,12,white,14,4,150,7,"",none,none,1,9,yes,Cistus salviifolius_none_none_1_yes_9
3149,Cistus salviifolius,Cistus salviifolius,Cistus salviifolius,"","","",10.1007/s11258-013-0264-0,nd,"Iberian Peninsula (from Sierra de Gredos to Sierra de Guadarrama, Central Spain)",Spain,ES,40.18416667,-5.334166667,1000,stored_room costoreditions,paper,60,none,none,none,0,12,white,18,8,150,4,"",none,none,1,13,yes,Cistus salviifolius_none_none_1_yes_13
3150,Cistus salviifolius,Cistus salviifolius,Cistus salviifolius,"","","",10.1007/s11258-013-0264-0,nd,"Iberian Peninsula (from Sierra de Gredos to Sierra de Guadarrama, Central Spain)",Spain,ES,40.18416667,-5.334166667,1000,stored_room costoreditions,paper,60,none,none,none,0,12,white,22,12,150,6,"",none,none,1,17,yes,Cistus salviifolius_none_none_1_yes_17
3151,Cistus salviifolius,Cistus salviifolius,Cistus salviifolius,"","","",10.1007/s11258-013-0264-0,nd,"Iberian Peninsula (from Sierra de Gredos to Sierra de Guadarrama, Central Spain)",Spain,ES,40.18416667,-5.334166667,1000,stored_room costoreditions,paper,60,none,none,none,0,12,white,26,16,150,7,"",none,none,1,21,yes,Cistus salviifolius_none_none_1_yes_21
3152,Cistus salviifolius,Cistus salviifolius,Cistus salviifolius,"","","",10.1007/s11258-013-0264-0,nd,"Iberian Peninsula (from Sierra de Gredos to Sierra de Guadarrama, Central Spain)",Spain,ES,40.18416667,-5.334166667,1000,stored_room costoreditions,paper,60,fire_heatShock_90 °C for 10 min,none,none,0,12,white,14,4,150,30,"",yes,none,1,9,yes,Cistus salviifolius_yes_none_1_yes_9
3153,Cistus salviifolius,Cistus salviifolius,Cistus salviifolius,"","","",10.1007/s11258-013-0264-0,nd,"Iberian Peninsula (from Sierra de Gredos to Sierra de Guadarrama, Central Spain)",Spain,ES,40.18416667,-5.334166667,1000,stored_room costoreditions,paper,60,fire_heatShock_90 °C for 10 min,none,none,0,12,white,18,8,150,36,"",yes,none,1,13,yes,Cistus salviifolius_yes_none_1_yes_13
3154,Cistus salviifolius,Cistus salviifolius,Cistus salviifolius,"","","",10.1007/s11258-013-0264-0,nd,"Iberian Peninsula (from Sierra de Gredos to Sierra de Guadarrama, Central Spain)",Spain,ES,40.18416667,-5.334166667,1000,stored_room costoreditions,paper,60,fire_heatShock_90 °C for 10 min,none,none,0,12,white,22,12,150,42,"",yes,none,1,17,yes,Cistus salviifolius_yes_none_1_yes_17
3155,Cistus salviifolius,Cistus salviifolius,Cistus salviifolius,"","","",10.1007/s11258-013-0264-0,nd,"Iberian Peninsula (from Sierra de Gredos to Sierra de Guadarrama, Central Spain)",Spain,ES,40.18416667,-5.334166667,1000,stored_room costoreditions,paper,60,fire_heatShock_90 °C for 10 min,none,none,0,12,white,26,16,150,32,"",yes,none,1,21,yes,Cistus salviifolius_yes_none_1_yes_21
751,Cistus salviifolius,Cistus salviifolius,Cistus salviifolius,"","","",10.1017/S096025851600009X,2014,Serrana­a Baja de Cuenca,Spain,ES,39.9,-1.583333333,10000,stored_room costoreditions,paper,45,heat_100°C_10 min in an air-forced oven,none,PEG_Different levels of water potential_PEG 6000 and deionized water,0,12,white,20,20,100,93,"",yes,none,1,20,no,Cistus salviifolius_yes_none_1_no_20
752,Cistus salviifolius,Cistus salviifolius,Cistus salviifolius,"","","",10.1017/S096025851600009X,2014,Serrana­a Baja de Cuenca,Spain,ES,39.9,-1.583333333,10000,stored_room costoreditions,paper,45,heat_100°C_10 min in an air-forced oven,none,PEG_Different levels of water potential_PEG 6000 and deionized water,-0.2,12,white,20,20,73,43,"",yes,none,1,20,no,Cistus salviifolius_yes_none_1_no_20
753,Cistus salviifolius,Cistus salviifolius,Cistus salviifolius,"","","",10.1017/S096025851600009X,2014,Serrana­a Baja de Cuenca,Spain,ES,39.9,-1.583333333,10000,stored_room costoreditions,paper,45,heat_100°C_10 min in an air-forced oven,none,PEG_Different levels of water potential_PEG 6000 and deionized water,-0.4,12,white,20,20,73,40,"",yes,none,1,20,no,Cistus salviifolius_yes_none_1_no_20
754,Cistus salviifolius,Cistus salviifolius,Cistus salviifolius,"","","",10.1017/S096025851600009X,2014,Serrana­a Baja de Cuenca,Spain,ES,39.9,-1.583333333,10000,stored_room costoreditions,paper,45,heat_100°C_10 min in an air-forced oven,none,PEG_Different levels of water potential_PEG 6000 and deionized water,-0.6,12,white,20,20,74,39,"",yes,none,1,20,no,Cistus salviifolius_yes_none_1_no_20
755,Cistus salviifolius,Cistus salviifolius,Cistus salviifolius,"","","",10.1017/S096025851600009X,2014,Serrana­a Baja de Cuenca,Spain,ES,39.9,-1.583333333,10000,stored_room costoreditions,paper,45,heat_100°C_10 min in an air-forced oven,none,PEG_Different levels of water potential_PEG 6000 and deionized water,-0.8,12,white,20,20,72,10,"",yes,none,1,20,no,Cistus salviifolius_yes_none_1_no_20
756,Cistus salviifolius,Cistus salviifolius,Cistus salviifolius,"","","",10.1017/S096025851600009X,2014,Serrana­a Baja de Cuenca,Spain,ES,39.9,-1.583333333,10000,stored_room costoreditions,paper,45,none,none,PEG_Different levels of water potential_PEG 6000 and deionized water,0,12,white,20,20,125,6,"",none,none,1,20,no,Cistus salviifolius_none_none_1_no_20
757,Cistus salviifolius,Cistus salviifolius,Cistus salviifolius,"","","",10.1017/S096025851600009X,2014,Serrana­a Baja de Cuenca,Spain,ES,39.9,-1.583333333,10000,stored_room costoreditions,paper,90,heat_100°C_10 min in an air-forced oven,none,PEG_Different levels of water potential_PEG 6000 and deionized water,-0.2,12,white,20,20,30,16,"",yes,none,1,20,no,Cistus salviifolius_yes_none_1_no_20
758,Cistus salviifolius,Cistus salviifolius,Cistus salviifolius,"","","",10.1017/S096025851600009X,2014,Serrana­a Baja de Cuenca,Spain,ES,39.9,-1.583333333,10000,stored_room costoreditions,paper,90,heat_100°C_10 min in an air-forced oven,none,PEG_Different levels of water potential_PEG 6000 and deionized water,-0.4,12,white,20,20,33,16,"",yes,none,1,20,no,Cistus salviifolius_yes_none_1_no_20
759,Cistus salviifolius,Cistus salviifolius,Cistus salviifolius,"","","",10.1017/S096025851600009X,2014,Serrana­a Baja de Cuenca,Spain,ES,39.9,-1.583333333,10000,stored_room costoreditions,paper,90,heat_100°C_10 min in an air-forced oven,none,PEG_Different levels of water potential_PEG 6000 and deionized water,-0.6,12,white,20,20,35,18,"",yes,none,1,20,no,Cistus salviifolius_yes_none_1_no_20
760,Cistus salviifolius,Cistus salviifolius,Cistus salviifolius,"","","",10.1017/S096025851600009X,2014,Serrana­a Baja de Cuenca,Spain,ES,39.9,-1.583333333,10000,stored_room costoreditions,paper,90,heat_100°C_10 min in an air-forced oven,none,PEG_Different levels of water potential_PEG 6000 and deionized water,-0.8,12,white,20,20,62,47,"",yes,none,1,20,no,Cistus salviifolius_yes_none_1_no_20
1275,Cistus salviifolius,Cistus salviifolius,Cistus salviifolius,"","","",10.1111/plb.12450,2010,nd,Spain,ES,39.82,4.24,10000,fresh,paper,60,fire_100 °C_10 min_smoke_20 min,none,smoke_20min + PEG,0,12,white,20,20,117,72,"",yes,none,1,20,no,Cistus salviifolius_yes_none_1_no_20
1281,Cistus salviifolius,Cistus salviifolius,Cistus salviifolius,"","","",10.1111/plb.12450,2010,nd,Spain,ES,39.82,4.24,10000,fresh,paper,60,none,none,PEG,0,12,white,20,20,127,17,"",none,none,1,20,no,Cistus salviifolius_none_none_1_no_20
1287,Cistus salviifolius,Cistus salviifolius,Cistus salviifolius,"","","",10.1111/plb.12450,2010,nd,Spain,ES,39.82,4.24,10000,fresh,paper,60,fire_100 °C_10 min_smoke_20 min,none,smoke_20min + PEG,-0.15,12,white,20,20,118,50,"",yes,none,1,20,no,Cistus salviifolius_yes_none_1_no_20
1293,Cistus salviifolius,Cistus salviifolius,Cistus salviifolius,"","","",10.1111/plb.12450,2010,nd,Spain,ES,39.82,4.24,10000,fresh,paper,60,none,none,PEG,-0.15,12,white,20,20,113,6,"",none,none,1,20,no,Cistus salviifolius_none_none_1_no_20
1299,Cistus salviifolius,Cistus salviifolius,Cistus salviifolius,"","","",10.1111/plb.12450,2010,nd,Spain,ES,39.82,4.24,10000,fresh,paper,60,fire_100 °C_10 min_smoke_20 min,none,smoke_20min + PEG,-0.3,12,white,20,20,101,24,"",yes,none,1,20,no,Cistus salviifolius_yes_none_1_no_20
1305,Cistus salviifolius,Cistus salviifolius,Cistus salviifolius,"","","",10.1111/plb.12450,2010,nd,Spain,ES,39.82,4.24,10000,fresh,paper,60,none,none,PEG,-0.3,12,white,20,20,113,3,"",none,none,1,20,no,Cistus salviifolius_none_none_1_no_20
1311,Cistus salviifolius,Cistus salviifolius,Cistus salviifolius,"","","",10.1111/plb.12450,2010,nd,Spain,ES,39.82,4.24,10000,fresh,paper,60,fire_100 °C_10 min_smoke_20 min,none,smoke_20min + PEG,-0.45,12,white,20,20,111,9,"",yes,none,1,20,no,Cistus salviifolius_yes_none_1_no_20
1317,Cistus salviifolius,Cistus salviifolius,Cistus salviifolius,"","","",10.1111/plb.12450,2010,nd,Spain,ES,39.82,4.24,10000,fresh,paper,60,none,none,PEG,-0.45,12,white,20,20,117,1,"",none,none,1,20,no,Cistus salviifolius_none_none_1_no_20
1852,Cistus salviifolius,Cistus salviifolius,Cistus salviifolius,"","","",10.1038/s41598-020-62909-9,2016,Iberian Peninsula,Spain,ES,39.8154444,-4.237199722,10000,stored_room conditions_1 year,paper,56,heat_H+: 100 °C for 10 min,none,none,0,12,white,20,20,90,67,cordinates changed,yes,none,1,20,no,Cistus salviifolius_yes_none_1_no_20
1853,Cistus salviifolius,Cistus salviifolius,Cistus salviifolius,"","","",10.1038/s41598-020-62909-9,2016,Iberian Peninsula,Spain,ES,39.8154444,-4.237199722,10000,stored_room conditions_1 year,paper,56,dry heat_50°C_1 month_heat (H+: 100 °C for 10 minutes),none,none,0,12,white,20,20,89,18,cordinates changed,yes,none,1,20,no,Cistus salviifolius_yes_none_1_no_20
1854,Cistus salviifolius,Cistus salviifolius,Cistus salviifolius,"","","",10.1038/s41598-020-62909-9,2016,Iberian Peninsula,Spain,ES,39.8154444,-4.237199722,10000,stored_room conditions_1 year,paper,56,dry heat_50°C_1 month_heat (H+: 100 °C for 10 minutes),none,none,0,12,white,20,20,82,20,cordinates changed,yes,none,1,20,no,Cistus salviifolius_yes_none_1_no_20
1855,Cistus salviifolius,Cistus salviifolius,Cistus salviifolius,"","","",10.1038/s41598-020-62909-9,2016,Iberian Peninsula,Spain,ES,39.8154444,-4.237199722,10000,stored_room conditions_1 year,paper,56,dry heat_daily cycles of alternoneting temperatures (50/20 °C)_1 month + heat (H+: 100 °C for 10 minutes),none,none,0,12,white,20,20,84,45,cordinates changed,yes,none,1,20,no,Cistus salviifolius_yes_none_1_no_20
1856,Cistus salviifolius,Cistus salviifolius,Cistus salviifolius,"","","",10.1038/s41598-020-62909-9,2016,Iberian Peninsula,Spain,ES,39.8154444,-4.237199722,10000,stored_room conditions_1 year,paper,56,dry heat_daily cycles of alternoneting temperatures (50/20 °C)_2 month + heat (H+: 100 °C for 10 minutes),none,none,0,12,white,20,20,83,27,cordinates changed,yes,none,1,20,no,Cistus salviifolius_yes_none_1_no_20
1857,Cistus salviifolius,Cistus salviifolius,Cistus salviifolius,"","","",10.1038/s41598-020-62909-9,2016,Iberian Peninsula,Spain,ES,39.8154444,-4.237199722,10000,stored_room conditions_1 year,paper,56,none,none,none,0,12,white,20,20,82,1,cordinates changed,none,none,1,20,no,Cistus salviifolius_none_none_1_no_20
1858,Cistus salviifolius,Cistus salviifolius,Cistus salviifolius,"","","",10.1038/s41598-020-62909-9,2016,Iberian Peninsula,Spain,ES,39.8154444,-4.237199722,10000,stored_room conditions_1 year,paper,56,dry heat_50°C_1 month,none,none,0,12,white,20,20,91,2,cordinates changed,yes,none,1,20,no,Cistus salviifolius_yes_none_1_no_20
1859,Cistus salviifolius,Cistus salviifolius,Cistus salviifolius,"","","",10.1038/s41598-020-62909-9,2016,Iberian Peninsula,Spain,ES,39.8154444,-4.237199722,10000,stored_room conditions_1 year,paper,56,dry heat_50°C_2 month,none,none,0,12,white,20,20,90,1,cordinates changed,yes,none,1,20,no,Cistus salviifolius_yes_none_1_no_20
1860,Cistus salviifolius,Cistus salviifolius,Cistus salviifolius,"","","",10.1038/s41598-020-62909-9,2016,Iberian Peninsula,Spain,ES,39.8154444,-4.237199722,10000,stored_room conditions_1 year,paper,56,dry heat_daily cycles of alternoneting temperatures (50/20 °C)_1 month,none,none,0,12,white,20,20,81,1,cordinates changed,yes,none,1,20,no,Cistus salviifolius_yes_none_1_no_20
1861,Cistus salviifolius,Cistus salviifolius,Cistus salviifolius,"","","",10.1038/s41598-020-62909-9,2016,Iberian Peninsula,Spain,ES,39.8154444,-4.237199722,10000,stored_room conditions_1 year,paper,56,dry heat_daily cycles of alternoneting temperatures (50/20 °C)_2 month,none,none,0,12,white,20,20,89,2,cordinates changed,yes,none,1,20,no,Cistus salviifolius_yes_none_1_no_20
1864,Cistus salviifolius,Cistus salviifolius,Cistus salviifolius,"","","",10.1038/s41598-020-62909-9,2016,Iberian Peninsula,Spain,ES,39.8154444,-4.237199722,10000,stored_room conditions_1 year,paper,56,dry heat_daily cycles of alternoneting temperatures (50/20 °C)_1 month + heat before summer (100 °C for 10 minutes),none,none,0,12,white,20,20,22,5,cordinates changed,yes,none,1,20,no,Cistus salviifolius_yes_none_1_no_20
1867,Cistus salviifolius,Cistus salviifolius,Cistus salviifolius,"","","",10.1038/s41598-020-62909-9,2016,Iberian Peninsula,Spain,ES,39.8154444,-4.237199722,10000,stored_room conditions_1 year,paper,56,dry heat_daily cycles of alternoneting temperatures (50/20 °C)_1 month + heat after summer (100 °C for 10 minutes),none,none,0,12,white,20,20,85,72,cordinates changed,yes,none,1,20,no,Cistus salviifolius_yes_none_1_no_20
3164,Cistus salviifolius,Cistus salviifolius,Cistus salviifolius,"","","",10.3732/ajb.1600278,nd,"Iberian Peninsula (from Sierra de Gredos to Sierra de Guadarrama, Central Spain)",Spain,ES,40.1,-5.666666667,5e+05,stored_room conditions_4 months,paper,147,none,none,none,0,12,white,13.3,5.7,150,17,cordinates changed,none,none,1,9.5,yes,Cistus salviifolius_none_none_1_yes_9.5
3165,Cistus salviifolius,Cistus salviifolius,Cistus salviifolius,"","","",10.3732/ajb.1600278,nd,"Iberian Peninsula (from Sierra de Gredos to Sierra de Guadarrama, Central Spain)",Spain,ES,40.1,-5.666666667,5e+05,stored_room conditions_4 months,paper,147,none,none,none,0,12,white,16.33333333,8.666666667,150,12,cordinates changed,none,none,1,12.4999999985,yes,Cistus salviifolius_none_none_1_yes_12.4999999985
3166,Cistus salviifolius,Cistus salviifolius,Cistus salviifolius,"","","",10.3732/ajb.1600278,nd,"Iberian Peninsula (from Sierra de Gredos to Sierra de Guadarrama, Central Spain)",Spain,ES,40.1,-5.666666667,5e+05,stored_room conditions_4 months,paper,147,none,none,none,0,12,white,19.33333333,11.66666667,150,13,cordinates changed,none,none,1,15.5,yes,Cistus salviifolius_none_none_1_yes_15.5
3167,Cistus salviifolius,Cistus salviifolius,Cistus salviifolius,"","","",10.3732/ajb.1600278,nd,"Iberian Peninsula (from Sierra de Gredos to Sierra de Guadarrama, Central Spain)",Spain,ES,40.1,-5.666666667,5e+05,stored_room conditions_4 months,paper,147,none,none,none,0,12,white,22.33333333,14.66666667,150,14,cordinates changed,none,none,1,18.5,yes,Cistus salviifolius_none_none_1_yes_18.5
3168,Cistus salviifolius,Cistus salviifolius,Cistus salviifolius,"","","",10.3732/ajb.1600278,nd,"Iberian Peninsula (from Sierra de Gredos to Sierra de Guadarrama, Central Spain)",Spain,ES,40.1,-5.666666667,5e+05,stored_room conditions_4 months,paper,147,fire_heatShock_80 °C for 10 min,none,none,0,12,white,13.33333333,5.666666667,150,34,cordinates changed,yes,none,1,9.4999999985,yes,Cistus salviifolius_yes_none_1_yes_9.4999999985
3169,Cistus salviifolius,Cistus salviifolius,Cistus salviifolius,"","","",10.3732/ajb.1600278,nd,"Iberian Peninsula (from Sierra de Gredos to Sierra de Guadarrama, Central Spain)",Spain,ES,40.1,-5.666666667,5e+05,stored_room conditions_4 months,paper,147,fire_heatShock_80 °C for 10 min,none,none,0,12,white,16.33333333,8.666666667,150,51,cordinates changed,yes,none,1,12.4999999985,yes,Cistus salviifolius_yes_none_1_yes_12.4999999985
3170,Cistus salviifolius,Cistus salviifolius,Cistus salviifolius,"","","",10.3732/ajb.1600278,nd,"Iberian Peninsula (from Sierra de Gredos to Sierra de Guadarrama, Central Spain)",Spain,ES,40.1,-5.666666667,5e+05,stored_room conditions_4 months,paper,147,fire_heatShock_80 °C for 10 min,none,none,0,12,white,19.33333333,11.66666667,150,58,cordinates changed,yes,none,1,15.5,yes,Cistus salviifolius_yes_none_1_yes_15.5
3171,Cistus salviifolius,Cistus salviifolius,Cistus salviifolius,"","","",10.3732/ajb.1600278,nd,"Iberian Peninsula (from Sierra de Gredos to Sierra de Guadarrama, Central Spain)",Spain,ES,40.1,-5.666666667,5e+05,stored_room conditions_4 months,paper,147,fire_heatShock_80 °C for 10 min,none,none,0,12,white,22.33333333,14.66666667,150,31,cordinates changed,yes,none,1,18.5,yes,Cistus salviifolius_yes_none_1_yes_18.5
4215,Cistus salviifolius,Cistus salviifolius,Cistus salviifolius,"","","",10.1023/a:1021997118146,1998,"Badajoz, central-western Spain",Spain,ES,39.16666667,-7,5e+05,stored_18°C;20%RH,other,35,none,none,none,0,14,white,24,18,80,10,"",none,none,1,21,yes,Cistus salviifolius_none_none_1_yes_21
4216,Cistus salviifolius,Cistus salviifolius,Cistus salviifolius,"","","",10.1023/a:1021997118146,1998,"Badajoz, central-western Spain",Spain,ES,39.16666667,-7,5e+05,stored_18°C;20%RH,other,35,none,none,smoke (placing seeds in a 250-mlvacuumflask into whichsmokewas continuously funneled for 10 min),0,14,white,24,18,80,16,"",none,none,1,21,yes,Cistus salviifolius_none_none_1_yes_21
4217,Cistus salviifolius,Cistus salviifolius,Cistus salviifolius,"","","",10.1023/a:1021997118146,1998,"Badajoz, central-western Spain",Spain,ES,39.16666667,-7,5e+05,stored_18°C;20%RH,other,35,none,none,smoke (placing seeds in a 250-mlvacuumflask into whichsmokewas continuously funneled for 20 min),0,14,white,24,18,80,18,"",none,none,1,21,yes,Cistus salviifolius_none_none_1_yes_21
4218,Cistus salviifolius,Cistus salviifolius,Cistus salviifolius,"","","",10.1023/a:1021997118146,1998,"Badajoz, central-western Spain",Spain,ES,39.16666667,-7,5e+05,stored_18°C;20%RH,other,35,none,none,smoke_Charred Wood Treatment (10 ml of an aqueous suspension of charred wood = 2.5g/l),0,14,white,24,18,80,18,"",none,none,1,21,yes,Cistus salviifolius_none_none_1_yes_21
4219,Cistus salviifolius,Cistus salviifolius,Cistus salviifolius,"","","",10.1023/a:1021997118146,1998,"Badajoz, central-western Spain",Spain,ES,39.16666667,-7,5e+05,stored_18°C;20%RH,other,35,none,none,smoke_Charred Wood Treatment (10 ml of an aqueous suspension of charred wood = 5g/l),0,14,white,24,18,80,4,"",none,none,1,21,yes,Cistus salviifolius_none_none_1_yes_21
4220,Cistus salviifolius,Cistus salviifolius,Cistus salviifolius,"","","",10.1023/a:1021997118146,1998,"Badajoz, central-western Spain",Spain,ES,39.16666667,-7,5e+05,stored_18°C;20%RH,other,35,none,none,smoke_Charred Wood Treatment (10 ml of an aqueous suspension of charred wood = 10g/l),0,14,white,24,18,80,2,"",none,none,1,21,yes,Cistus salviifolius_none_none_1_yes_21
4221,Cistus salviifolius,Cistus salviifolius,Cistus salviifolius,"","","",10.1023/a:1021997118146,1998,"Badajoz, central-western Spain",Spain,ES,39.16666667,-7,5e+05,stored_18°C;20%RH,other,35,none,none,nitrate_Nitrogen Salts Treatment (1 mM NaNO2),0,14,white,24,18,80,7,"",none,none,1,21,yes,Cistus salviifolius_none_none_1_yes_21
4222,Cistus salviifolius,Cistus salviifolius,Cistus salviifolius,"","","",10.1023/a:1021997118146,1998,"Badajoz, central-western Spain",Spain,ES,39.16666667,-7,5e+05,stored_18°C;20%RH,other,35,none,none,nitrate_Nitrogen Salts Treatment (10 mM NaNO2),0,14,white,24,18,80,5,"",none,none,1,21,yes,Cistus salviifolius_none_none_1_yes_21
4223,Cistus salviifolius,Cistus salviifolius,Cistus salviifolius,"","","",10.1023/a:1021997118146,1998,"Badajoz, central-western Spain",Spain,ES,39.16666667,-7,5e+05,stored_18°C;20%RH,other,35,none,none,nitrate_Nitrogen Salts Treatment (25 mM NaNO2),0,14,white,24,18,80,0,"",none,none,1,21,yes,Cistus salviifolius_none_none_1_yes_21
4224,Cistus salviifolius,Cistus salviifolius,Cistus salviifolius,"","","",10.1023/a:1021997118146,1998,"Badajoz, central-western Spain",Spain,ES,39.16666667,-7,5e+05,stored_18°C;20%RH,other,35,none,none,nitrate_Nitrogen Salts Treatment (50 mM NaNO2),0,14,white,24,18,80,0,"",none,none,1,21,yes,Cistus salviifolius_none_none_1_yes_21
